audio	sentence
03-201007-022920_bem_798_elicit_42.wav	maria na shamitombo nabo basekele cibi pa kuti nomba balaya mu kuteke caalo cabo abene
09-200916-054405_bem_a40_elicit_8.wav	ico cawama pakabela kusala incende iilingile
03-201002-091908_bem_798_elicit_6.wav	pantu taishibe kufulwa lyonso wena alesekafye inshita yonse
01-200922-000917_bem_d31_elicit_25.wav	lelo muli cino cipande cabubili twalalanda pali paulo nge cakumwenako cesu mu bunte bwe pusukilo lyesu
01-201005-222019_bem_fb0_elicit_22.wav	alungama na kuli bacibusa wakwe nabo te bakaani baima fye bwangubwangu
01-200918-120021_bem_d31_elicit_8.wav	panuma ya kwipusha intungulushi ishingi mu ncende shalekana lekana
01-201004-193949_bem_fb0_elicit_0.wav	ifilimo
01-180101-023953_bem_d31_elicit_23.wav	ifyo fine na isaac tanakile ukwimbe fishima nefyo balemupokolola
01-180101-120903_bem_d31_elicit_36.wav	tapali uuletampa isukulu apa
05-200916-113409_bem_a40_elicit_6.wav	naumfwa nomba natotela
01-200918-072441_bem_d31_elicit_43.wav	e ntulo wa liko
01-201005-222019_bem_fb0_elicit_47.wav	na iwe walishiba ifyo ine natemwa ubuci
01-200914-200932_bem_d31_elicit_21.wav	balibebila ifipe fyonse fyonse fye
03-201006-013752_bem_798_elicit_8.wav	ninshi alimulondolwelela na fyonse kale afyamipepele ya bukilistani
01-200922-100107_bem_d31_elicit_10.wav	ilyo ali mu tulo yohane alisunkene no kupilibuka
01-180101-143137_bem_d31_elicit_28.wav	nga nifinshi uleseka apa pene
01-200918-090125_bem_d31_elicit_5.wav	mucine kuti casoswa ukuti abantu tabakwata icibusa ukucila ena
01-200922-012211_bem_d31_elicit_9.wav	twatampile ukubwekesha aba abana pasukulu nokubalipilila amalipilo
01-180101-223427_bem_d31_elicit_4.wav	tulingile twalolesha pali bumuntu bonse nokwesha ukufikilisha ifyakukabila fyakwe ukupitila mukubomfya ifintu fyonse ifyo twakwata
200701-160335_bem_d16_elicit_40.wav	bonse aba baleikala mu citungu ca mpili icabelele ku kabanga ukufuma ku mesha ukulola ku sefali 
03-200925-003120_bem_798_elicit_55.wav	itontonkanyo lya wamishapo
03-201006-021353_bem_798_elicit_10.wav	kabili ngolafwayo kuti ukamuupe takwaba cacila pa kumwafwa ngalecula mu nshila ii ukumutalalikako mutima
01-201002-013220_bem_fb0_elicit_12.wav	atwala ne citukutuku kuli bamakanika bapitamo baciwamya mwe caba fye kalantiya
01-201004-201313_bem_fb0_elicit_42.wav	kuti ukulolesha mu lunweno lwa munani namo mull imitante ya nama iili nga pa matanta
01-200914-200932_bem_d31_elicit_38.wav	teti inkulekeleshe
03-200923-215451_bem_798_elicit_26.wav	bushe kuti waita shani iwe pamo nga mwina kristu nga cakuti abena kristu bamo batontonkanya ukufuma mu cilonganino panuma ya kutunganyo kutila intungulushi tashilebombela mu mushilo
05-200917-083101_bem_a40_elicit_53.wav	kalima lubumba lubumba
01-180102-143243_bem_d31_elicit_62.wav	elyo abwelela kuli ba nyinaaya ikalilila
01-201002-003945_bem_fb0_elicit_46.wav	janet aikatwa no mwenso ukalamba pa kwishiba ukuti ukufyuka kwakwe nakwishibikwa
01-200922-003122_bem_d31_elicit_38.wav	lelo muke alifililwo kusumina fintu alemona
01-201012-192322_bem_fb0_elicit_35.wav	mayo we somone mwana
01-200918-072441_bem_d31_elicit_44.wav	kristu yesu ekakula
03-200925-062606_bem_798_elicit_56.wav	mukwai muli abantungwa ukwipusha apo tamumfwile
05-200916-145336_bem_a40_elicit_1.wav	tamulenjita kwibala lyenu
01-200922-091556_bem_d31_elicit_17.wav	lelo tasangile umwakutwala amalangulushi yakwe
03-200921-114142_bem_798_elicit_11.wav	ubusha
03-200918-110406_bem_798_elicit_40.wav	kabili tulelanda atiuwakwensho bushiku bamutasha ulo bwaca
03-200923-230549_bem_798_elicit_36.wav	talefwalisha ubulwi
03-201001-100406_bem_798_elicit_0.wav	abaleembele ici citabo niba simon mwansa kapwepwe
03-200924-194133_bem_798_elicit_14.wav	abantu abengi pali ndakai kuti batemwa ukuya ku bulwi ne fyanso fine fine pakuti tabamoneke abatumpa
01-200914-194432_bem_d31_elicit_14.wav	kuli ine eko chintelelwe atile ndi nenkongole
05-200916-172331_bem_a40_elicit_38.wav	bushe nalanda bwino
01-200917-132419_bem_d31_elicit_40.wav	kupekanya ifyalefwaikwa
01-200922-003122_bem_d31_elicit_7.wav	ukusuminisha ukuti cili mu maka yabalelolekesha pali iyi magazine ukusala nga cakuti benga bikamo icilengo cenu ne nshita batemwa abene ukubikamo icilengo icili conse
01-200930-081904_bem_fb0_elicit_11.wav	cinecine nshilekubepa nkakuletela shonse pa thirty
01-201001-193222_bem_fb0_elicit_34.wav	bawishi kwa janet basangile fye elyo babwelelamo ku ncito lelo bali no kwinuka pa four koloko
07-200916-171635_bem_c20_elicit_28.wav	awe ulumendo uyu aipaya na imfumu
200701-034047_bem_d16_elicit_9.wav	ilyo seti aikele imyaka umwanda umo na isano elyo afyele enoshi 
04-201009-110017_bem_40e_elicit_32.wav	bamona fye cabu aleluka
01-201011-225826_bem_fb0_elicit_9.wav	lelo nao ayaikala mukati ka bambi babili elyo uyo ali panuma nao abutuka
01-200918-082418_bem_d31_elicit_21.wav	natubomfye ilyashi lyepusukilo lyesu tulande nokweba abanensu pafyo lesa atucitila mu myeo yesu ukwabula insoni
03-200921-154823_bem_798_elicit_15.wav	ubuteko bwa calo ca australia tabusuminisha umutitikisha nangu ubunkalwe bwa mpango mumusango uuli onse
03-201007-011712_bem_798_elicit_7.wav	kabili ilingi line ishamfumu shakumwesu bopilana ne shamfumu shimbi
01-201011-231356_bem_fb0_elicit_23.wav	eleli iyeleli eleli iyeleli
05-200917-083101_bem_a40_elicit_7.wav	bwaisaca ulucelo baya ku masuku
03-201002-093346_bem_798_elicit_31.wav	ekutila icuupo kano nabaana umuntu ukucindama kanoalina abaana ecuuma
03-200921-143443_bem_798_elicit_18.wav	inshita shimo abantu balasendwa ku fyalo fya kunse mukupatikishiwa nangu ukubelelekwa ukuya kunse ya calo nokuyapatikishiwa ukwingila mu fyupo
04-201008-151412_bem_40e_elicit_4.wav	umpokeko na ku fiswango fya muno mpanga
03-200921-114142_bem_798_elicit_9.wav	ici kuti cacitika ku baume abanakashi nangu abana banono
01-180101-213930_bem_d31_elicit_41.wav	mucinso cakwa lesa ico ekukana tetekela
03-200921-154823_bem_798_elicit_46.wav	elyo nokushitisha kwa bantu kuti lyasangwa pe buula lyapa intaneti ilya ciputulwa cilolesha pa fyamukati ka calo ilya wwwhomeaffairsgovau
01-201006-002700_bem_fb0_elicit_0.wav	elyo munkalamo ati mwe bana bandi shimoneni imfula yakalika
01-201012-184652_bem_fb0_elicit_4.wav	nalabalilapo ukulondolola amaliba ya tuni
03-200916-015847_bem_798_elicit_41.wav	naifwe twishibe ukufungulula ukuboko pakwafwilishako abantu besu
01-180101-140752_bem_d31_elicit_17.wav	mukashi wandi nalikobekela
01-201002-000224_bem_fb0_elicit_0.wav	pantu nga wapaapa ninshi ubukashana bwapwililila nakalyanakalya
01-200918-112337_bem_d31_elicit_34.wav	lubembu nshi ulo abrahamu acitile mulandunshi
05-200916-173030_bem_a40_elicit_6.wav	ndefwaya ukushita inkonde
01-200922-110537_bem_d31_elicit_5.wav	fwebashalembapo magazine kale
03-200921-112400_bem_798_elicit_19.wav	mwaliba utubungwe utubombela ku lyashi lya ndupwa mu calo ca australia utwingafwilisha
03-200921-114142_bem_798_elicit_51.wav	nangu pe buula lyapa intaneti ilyaba australian federal police pa wwwafpgovau
04-200916-232135_bem_346_elicit_16.wav	eico bakafundisha bafwile bapela amaka ukweba ati basambilila bena
01-180101-020137_bem_d31_elicit_39.wav	apa twamona ifyo ababomfi bakwa isaac baimbile ifishima fimbi ifipya twamona ifyo ababomfi bakwa isaac balundilepo ifishima fimbi ifipya pa fyakale
03-201001-100406_bem_798_elicit_4.wav	batila baleemba pakutila ifyo baishiba bapelako icaalonokutila pantu cifyalilwa fwe bantu bafiita
01-201002-005539_bem_fb0_elicit_52.wav	ilyo clara ainuka ku ncito atwala umubiye ku citesheni ca basi
05-200917-113913_bem_a40_elicit_2.wav	umulumendoumo abulileindalama no kumupela  ten paunshi
05-200916-120739_bem_a40_elicit_23.wav	pakwita bamaayo nangu bataata tubomfya ishina lya mwana wabo uwakubalilapo
01-180101-020249_bem_d31_elicit_13.wav	ukupyungila abantu bonse
05-200916-120739_bem_a40_elicit_3.wav	nokubola shali bola abengi baleshimona emo shabolela
07-200916-162122_bem_c20_elicit_3.wav	tondo nao eco umulomo wabeela filya
01-201002-011519_bem_fb0_elicit_38.wav	robin ati ulefwaya ukukonkako mwa
03-201004-110412_bem_798_elicit_19.wav	bekala ku blueville ku manika fye kutali uku
05-200916-142019_bem_a40_elicit_29.wav	naumfwa impepo ndefwaya sweta
05-200917-113913_bem_a40_elicit_8.wav	ati mune nkabweshafye mailo napapata ngafwako ndi no kubwesha indalama shobe
04-201008-153522_bem_40e_elicit_30.wav	kanshi tutile nomba umuntu aba cimbicimbi fye te muntu
05-200916-195842_bem_a40_elicit_11.wav	nina mwelepete isembe lya mukuba
01-180102-181703_bem_d31_elicit_42.wav	pafyo ubuteko bubombele umulimo uusuma nganshi pakukula ici cipatala
01-201006-090721_bem_fb0_elicit_20.wav	bakapanga nabalootwela kale nefyo babweseshe ing'oma mu mayanda nabayailinganya na pa njino apo babanika
03-201007-004908_bem_798_elicit_6.wav	nao alondololafye tonse ne camwensheshe
03-200916-040939_bem_798_elicit_33.wav	tata mulibabufi tamundetele impila mwandaile
03-200916-033028_bem_798_elicit_32.wav	ngatwamona incito shamba katumbi naba katumba abenebeka tabalaba ukuya shipempwila elo nokushilonda
01-180101-120903_bem_d31_elicit_31.wav	katumbi uyu akalapwisha fye ubunga inshiku shibili bushe finshi ukulamulisha iwe
05-200917-121403_bem_a40_elicit_58.wav	efyo baya ukuya ukuya ukuya ukuya awe kuya sangafye kuti baleti cankabakaba twali nabo
200701-003542_bem_d16_elicit_15.wav	elyo yawe lesa amwipusha ati 
01-200918-072441_bem_d31_elicit_22.wav	icilonganino atemwa ulukuta lwakwa kristu libumba lya bantu abafyalwa cipya cipya nokufyalwa kwa ku mulu na mupanshi wa mushilo
01-200929-215409_bem_fb0_elicit_10.wav	awe limbi ico amona talepompa bwino elyo amwipusho ati bushe kuti namwafwako ukupompa
05-200917-085055_bem_a40_elicit_52.wav	imfumu yebele ala umusha ulya ewancile kabiyeni naine kanjikatileni
01-201006-093742_bem_fb0_elicit_44.wav	nkalamo nao aeba ifita fyakwe ati aleni bane nya filya namwebele mailo icungulo natutendeke nombaline ulya roulimo
03-201002-051828_bem_798_elicit_36.wav	iyabuluma tailya
03-201002-051828_bem_798_elicit_13.wav	ilyo twafikile ku ndola abakalamba baingila incito naine naingila iyakuwamya amaluba nokwipika
01-201001-225221_bem_fb0_elicit_24.wav	cilumendo ala ngo mulume obe ali kwi
01-200929-221342_bem_fb0_elicit_45.wav	icishele paul robin na joni na janet bafumina panse kuti babwelelemo kumwabo
01-200929-223449_bem_fb0_elicit_16.wav	ishina lyandi nine evas daka ne mwina fort jameson leka nkulebele ifyo ndebela abanobe
05-200917-093325_bem_a40_elicit_31.wav	awe bawishi ku maca babuka
04-201009-122744_bem_40e_elicit_32.wav	impanga yonse inama shalaswa shakumbwa ne cele cakwa mulenga munda
01-201001-201528_bem_fb0_elicit_24.wav	akana ati iyoo ine teti nkuleke ukuya ku cilonganino ca musango uyu
03-201006-025003_bem_798_elicit_50.wav	wongo nao alelondololafye kuli shamitombo imikalile ya bamangala yonse umo aishibila
01-200914-194432_bem_d31_elicit_17.wav	balindondolwela fyonse
03-200921-105818_bem_798_elicit_48.wav	kabili bulafuma ku muntu umo uulwele no kwambukila umuntu umbi
200701-144941_bem_d16_elicit_27.wav	kabili takwakatale akuba ilyeshi ilyakonaula isonde 
01-180101-020137_bem_d31_elicit_29.wav	ukwenda mu ntampulo sha bashifwe
03-201007-011712_bem_798_elicit_12.wav	asuka apamfiwa ukuti atalalikeko maria umutima pa kumulondolwela ukuti nao wine ni mfumu
03-201006-011410_bem_798_elicit_0.wav	aendele bushiku bonse asuka afika ku blueville lucelocelo fye akasuba lakalafika na kuli eight hours
01-201001-231632_bem_fb0_elicit_5.wav	nacine abalumando bayaiminina mupepi bali nga baletamba jaivi
01-200929-221342_bem_fb0_elicit_37.wav	ilyo ingoma ya jaivi yatampile ukulila janet aipusha joni nga kuti ajaiva
01-201011-231356_bem_fb0_elicit_35.wav	bali no kumona ukuti tengishe mpendwa imbi mu cilindi kano fye iyo basosele
01-201013-134137_bem_fb0_elicit_26.wav	kumfwa nga caba icungulo lyena bushiku bubapokololako fye
01-200922-004748_bem_d31_elicit_44.wav	calishibikwa apakalamba ukuti ifitabo ukufuma kuba mipepele imbi filaleta icifulunganya ku bena kristu mu mishi elyo na mumisumba
03-200921-154823_bem_798_elicit_34.wav	ici cilekumafye ku fyupo fyonse fibe fyamwi funde ifya ntambi nangufye ifya mapepo
01-180101-031630_bem_d31_elicit_30.wav	mu kusambilisha atwalilile ukutila tulepala na balya bantu abatutipa
01-200930-133148_bem_fb0_elicit_16.wav	umo bali nabekalisha joni amona abalumendo babili aba mushinku wakwebafika pa mwinshi nabafwala ne cina america nga joni wine
01-180101-223427_bem_d31_elicit_16.wav	kuli abo abalefwaya ukwilako pantanshi muli uyo mulimo tulepela intampulo shibili isha masambililo
04-200916-232620_bem_346_elicit_23.wav	ciinshi eco ulandilamo
04-200917-202142_bem_346_elicit_4.wav	longeni ama buku yenu
03-201002-093346_bem_798_elicit_18.wav	ukuluka imiseke ukubaasa imipini ukupalika amayanda na ukulima
01-200922-004748_bem_d31_elicit_3.wav	lelo nga cakuti uli mu bwafya pamo nga muke ibukisho kuti kwalibo
03-200916-015847_bem_798_elicit_33.wav	eico tabalaba kwafwa muntu ukulingana napo bakwaatule
01-200929-223449_bem_fb0_elicit_32.wav	joni aciyakumanya ababiye robin alamwipusha ati we mwaume nga ilya nkulle waimwene kwi
03-200916-141341_bem_798_elicit_1.wav	imiti ikula empanga
03-200916-033028_bem_798_elicit_28.wav	ngatele mukulengula limbi akasanga ipanga isabi akoni kekwetwe nakabola
03-201007-002328_bem_798_elicit_27.wav	umo ali no kushala mu lucengo uwalenga amakumi yane
01-201005-234215_bem_fb0_elicit_23.wav	kuti cilya cine acili aletontonkanya ifyo fine aumfwa ye ku mwinshi ori uma
03-201007-022920_bem_798_elicit_8.wav	ilyo baumfwile ukuti nomba koyikoyi nafwa abantu bayaula no tupundu
01-200918-130145_bem_d31_elicit_42.wav	ilyo afikile asangile amapepala yali fye ayasalangana pe tebulo nga fintu ayashile
03-200925-070127_bem_798_elicit_20.wav	ilyo tulecita ici tufwile ukubebeta icebo cakwa lesa pa kumona nga cakuti ulu lupapulo lulekonka amashiwi yakwa lesa
200701-160335_bem_d16_elicit_14.wav	imisumba iyo nimurodi abalilepo ukuteeka ni babiloni ereki akadi na kaline 
01-180101-042805_bem_d31_elicit_0.wav	abana bekala mu misebo ba pro christo aba bupyungishi bwa mucifungo nabashala
01-201001-234513_bem_fb0_elicit_37.wav	awe banda abuula ne pepala atampa no kwalula kalata ulya mu cibemba
01-201013-134137_bem_fb0_elicit_19.wav	kwaliba ne fifulo na fimbi umo twikala utwingi
01-180101-044203_bem_d31_elicit_13.wav	elyo kabili bonse abasangilweko kuli uku kulongana bapeelwe ifipope ifyakukonka muli uku kulongana
05-200917-105852_bem_a40_elicit_43.wav	ati awe kwena ubwalwa bonse balanwa mukwai temisula kutala wayaposako amenshi
04-201008-160002_bem_40e_elicit_0.wav	umuntu asendwa na mulenga
01-201001-234513_bem_fb0_elicit_49.wav	awe mwandi cabulanda sana
05-200917-085055_bem_a40_elicit_57.wav	kuti ulucelo bati besuleko basangafye imbushi shonse ati upuu nashiliwa
04-201009-110017_bem_40e_elicit_25.wav	cabu natwabule tubwelelemo kumwesu
01-201005-222019_bem_fb0_elicit_40.wav	bantobawila amani no kupwila bapwila fye yonse
03-201002-091908_bem_798_elicit_8.wav	nshatalile andala no mwanakashi
01-201013-132016_bem_fb0_elicit_20.wav	limbi balakumbako no musunga
01-201005-232741_bem_fb0_elicit_38.wav	kuti batila yalya malibu ya kuilombela umwine aifwaile fye
01-200917-221220_bem_d31_elicit_33.wav	takwaba mafunde ayaimikwa pamuland wa ici cibukisho
03-200920-120041_bem_798_elicit_18.wav	mu kwikata inama ishikwete akashiishi ka kolona
01-201006-112930_bem_fb0_elicit_32.wav	ifi fine efyo aba na pa nshita ino
01-200922-000917_bem_d31_elicit_14.wav	elyo kabili ici citabo kuti cayafwa umwina kristu onse uulefwaya ukusambilila imilandu ya mu cipino bwinobwino
01-201012-193916_bem_fb0_elicit_0.wav	ayasosa na kuli banyina tekuti bamushinaule sana iyo kuti bati fye te mulandu umwana apona ku muleshi
05-200916-155836_bem_a40_elicit_13.wav	balimonana ne mfumu
01-200918-113920_bem_d31_elicit_24.wav	finshi yesu apepeleko abasambi bakwe
03-201004-103454_bem_798_elicit_40.wav	baleiletelela
01-180101-122837_bem_d31_elicit_37.wav	wilanjikata pa mutwe ne minwe yobe iyafiko
05-200916-124150_bem_a40_elicit_8.wav	tabalya imbalala
01-201005-230705_bem_fb0_elicit_6.wav	mukamona pa nshiku shinono likakula
03-200924-194133_bem_798_elicit_49.wav	ifi efyacitike kuli yesu pa capindama kabili efyacitike kuli dabidi
01-200929-215409_bem_fb0_elicit_8.wav	joni asomona pompi ku ncinga atambika na cikashana nao apoka asantika ati santi sana mukwai
03-200915-234914_bem_798_elicit_38.wav	mukulanda ululimi lumbi tulundapo fye amano pa mano yesu ayafuma mu lulimi lwesu
01-200930-150533_bem_fb0_elicit_10.wav	joni amupala na ati wilanjipusha ifyo nga neo usulile
05-200917-121403_bem_a40_elicit_1.wav	ulo kaikele kwali umwana wa mfumu uwafyelwe
01-200930-150533_bem_fb0_elicit_19.wav	mark ati alamona fye ifyo ati umunandi baipaya
03-200921-143443_bem_798_elicit_4.wav	munshita shimo shimo umuntu uucilileko pa myaka sixteen kuti aupa nangu ukuupwa ku muntu uucilile pa myaka eighteen
200701-141900_bem_d16_elicit_7.wav	amenshi yakonkenyepo ukukama mpaka na mu mweshi walenga ikumi 
03-201006-021353_bem_798_elicit_43.wav	wongo elyo atalama na ku kulondolola lyashi
01-200922-100107_bem_d31_elicit_13.wav	efyo yohane atendeke ukulota ukuti mwali umuntu umwaume mu muputule umo alele
03-201002-091908_bem_798_elicit_33.wav	amaso yalamena pacinena
01-201002-013220_bem_fb0_elicit_13.wav	kasuba konse joni aikalila ukupekanya utwa pa bulendo bwakwe
01-180101-045438_bem_d31_elicit_29.wav	lembeni amasuko ya mepusho ayali ku mbali mu tubokoshi
01-201002-013220_bem_fb0_elicit_5.wav	na pa kusenda umukashana nine wacindike awe iwe bucibusa tabwakapwe nangu cikabe shani
01-201002-005539_bem_fb0_elicit_4.wav	daka aipusha janet ati ni shani ba mrs bowa muleya kwi
03-200925-062606_bem_798_elicit_16.wav	ni muli ci citabo twakulalondolola
01-200922-000917_bem_d31_elicit_31.wav	tulande mululimi ulo abantu tulelandako bengomfwa
04-201005-213708_bem_40e_elicit_0.wav	mulenga afwa
01-200922-102640_bem_d31_elicit_12.wav	bushe aba batumwa bapya bali ni banani
01-200918-082418_bem_d31_elicit_9.wav	muli ili lyashi tweba abantu pafyo yesu atufumya mu lubembu ekutila ukufuma mu bubi mubufumu bwamfimfi ubwa kwa satana
03-200918-110406_bem_798_elicit_1.wav	ifibomba baume filashala
05-200916-120739_bem_a40_elicit_17.wav	muleibukisha balitwelepo chansa kabwela
01-200918-101707_bem_d31_elicit_21.wav	pa mulandu wa ncende inono tatwakulabwekeshapo fyonse ifyo muntu engabelenga mu manewspapers yambi
05-200918-095453_bem_a40_elicit_30.wav	we bucinga bwa imbileko abange bwina nama
05-200917-085055_bem_a40_elicit_61.wav	ku musumba nga umulandu wapwa ndeya yanga elyo uye bula isembe uye unkome mu mutwe wa umfwa
01-200922-091556_bem_d31_elicit_38.wav	nalishibe ukuti nelyo alebombela lesa bwino pamo no kuwisha ubufumu bwandi kukaba abena kristu abengi abakawila pamo nankwe
01-201005-224141_bem_fb0_elicit_39.wav	kabili fyabikapo ukutolokela mu mulu na tubwa tubwa tubwa
01-200918-072441_bem_d31_elicit_25.wav	tecakwelenganya na mano ya muntunse awe kristu yesu umwine ewacitampile elibwe cakulwapo
03-201004-103454_bem_798_elicit_10.wav	nga pamoncka cimo icili nge mfwa pakati apa ninshi bashimapepo baishiba ukuti nakabili imipashi yesu ilewaya ukulya ngangu umwaka taulati upwe ukufika pa nshikunkulu
01-201005-222019_bem_fb0_elicit_14.wav	inshimu shishicisha fye intumba ya mulilo shayaikala na ku muti umbi mu mupya ng'uni alsakakila ne cisansala ku muti wine uyo
01-180101-221817_bem_d31_elicit_20.wav	luka atweba ukuti abasambi tabali no kusenda nelyo cimo nelyo ni nkonto nelyo icola nelyo icakulya nelyo indalama nelyo imingila ibili nine verse three
05-200916-143600_bem_a40_elicit_15.wav	abantu balalombalomba
200701-121434_bem_d16_elicit_6.wav	uli nokucita ifi pakufisunga ifituntulu cila musango wafiko pesonde lyonse 
01-201002-003945_bem_fb0_elicit_47.wav	peter ena atendeka ukwebaula abanakashi abafyuka ku balume babo janet alesuminishako ilya nkulilishi
200701-121434_bem_d16_elicit_23.wav	no mukashi wakwe na bakashi ba bana bakwe batatu baingile mu cibwato 
03-201004-113233_bem_798_elicit_24.wav	ico bashalepyanikila bakalalamba kwena ni mukuu bakaimwene ifyo umwana akalakula
05-200916-115646_bem_a40_elicit_24.wav	njikala ku kasama
01-200922-000917_bem_d31_elicit_19.wav	fwayeni mu christian bookshop mu musumba wenu
03-200925-053533_bem_798_elicit_48.wav	takwaba ifyo ifintu ifitwa ing'wena
01-180101-143137_bem_d31_elicit_8.wav	fuma apa ulemfulunganya fye
01-201005-224141_bem_fb0_elicit_22.wav	fyapanga mwe pa mumana fyabapo fyntangalintangali
200701-121434_bem_d16_elicit_25.wav	imisango yonse iya fitekwa 
01-201005-224141_bem_fb0_elicit_59.wav	casunguka sana
05-200916-194744_bem_a40_elicit_11.wav	ifyakulya ubushiku fitulikila ku malushi
01-201006-112930_bem_fb0_elicit_54.wav	na bantu bakalakulumba wkuti uli musuma eco nomba ne shina lyobe niwe mulumbelumbe pantu abantu bakalanumbila mu kulumbula ishina lyobe
03-200921-105818_bem_798_elicit_50.wav	ukupalamana no muntu uulwele ubulwele bwa kolonavailasi twenty nineteen
05-200916-125800_bem_a40_elicit_19.wav	twalacinda akalela
01-200914-185607_bem_d31_elicit_26.wav	aleni akuyeni
